gene_symbol,framework_category,feature_ID,ensembl_gene,assay,tissue,sex,comparison_group,logFC,adj_p_value,p_value,selection_fdr,tscore,shrunk_logFC,zscore
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,TESTES,male,4w,-0.0853086991477076,1,0.0683140178914318,1,NA,-8.15607951207618e-5,-1.82292983919829
Nnt,nnt,NP_001013175.1_K224k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.111357942771051,1,0.0684000087400229,0.0102902396813325,1.8958446050278699,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,LIVER,female,1w,-0.146482030155193,1,0.0697971994338654,0.178171209372361,-1.88575606834002,NA,NA
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.38651423811893,1,0.0701373964216083,0.473486154796075,2.16126241637803,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,LIVER,female,2w,0.228818282087663,1,0.0704700932723616,0.323025482034393,1.91737310589913,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,HEART,female,4w,-0.175664830023839,1,0.0716642595950118,0.0702953782641233,-1.87277762272935,NA,NA
Nnt,nnt,NP_001013175.1_K323k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.112017449040377,1,0.0721097627574278,0.137091454125644,1.88780638398024,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,HEART,male,4w,-0.199796350837565,1,0.0733330781516866,0.0702953782641233,-1.8791484841678,NA,NA
Nnt,nnt,NP_001013175.1_S242s,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.382440655034351,1,0.0734778396328319,0.297233214128411,1.93756942002014,NA,NA
Nnt,nnt,NP_001013175.1_K146k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.330814646546633,1,0.0737078496387587,0.215999312610869,1.89374779530553,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,UBIQ,HEART,male,2w,-0.261376224169029,1,0.074718263482310407,0.563284157215175,-1.90770554613037,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.165903648259164,1,0.0749009971800377,0.275448465113225,1.92053793810084,NA,NA
Nnt,nnt,NP_001013175.1_K394k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.0918831652788996,1,0.0753711475034798,1,1.84739630567401,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.0970734647551373,1,0.0763795435830966,0.067288572861725,1.85728292262524,NA,NA
Nnt,nnt,NP_001013175.1_Y288y,ENSRNOG00000026842,PHOSPHO,LIVER,male,2w,0.41995045343901,1,0.0767314538311936,0.494902032870208,2.00663113508471,NA,NA
Nnt,nnt,NP_001013175.1_K324k,ENSRNOG00000026842,ACETYL,HEART,male,2w,0.202994591660533,1,0.0769700816151559,0.618628993072238,1.90545379826189,NA,NA
Nnt,nnt,NP_001013175.1_T470t,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.242322550435014,1,0.0773027105050254,0.183947126573686,1.83168060389989,NA,NA
Nnt,nnt,NP_001013175.1_K430k,ENSRNOG00000026842,ACETYL,HEART,female,8w,0.0749697668831948,1,0.0787920297037952,0.594913398590178,1.8249095350684,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,KIDNEY,female,1w,-0.103952901481536,1,0.0791201463511821,1,NA,-0.0617137891754473,-1.75581415662457
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,HIPPOC,female,4w,0.143371158567026,1,0.0801722990232277,0.579672024656396,NA,0.00267880693430924,1.74968722646907
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,SKM-GN,female,1w,0.221324670772122,1,0.0806046532089089,0.268721618774728,1.81855564310277,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,COLON,male,2w,-0.0832318284409457,1,0.0813003811693742,0.327829779842687,NA,-0.0481965817632118,-1.74319028911544
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,BAT,female,1w,1.21257719372382,1,0.0813130738589046,0.999628101568921,NA,0.0533756323661692,1.74311760590646
Nnt,nnt,NP_001013175.1_K451k,ENSRNOG00000026842,ACETYL,HEART,male,8w,0.648336411008232,1,0.0832024810996041,0.829115922594649,1.91743443108896,NA,NA
Nnt,nnt,NP_001013175.1_S93s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.205667073936821,1,0.0849994013810006,0.752705009072442,1.81736338936662,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,ADRNL,male,1w,-0.224894948791562,1,0.0867878049603929,0.0146803210819963,NA,-0.113981417084367,-1.71259102841376
Nnt,nnt,NP_001013175.1_T440t,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.12207675360476,1,0.0867892398710633,0.624554457515326,1.77275048382232,NA,NA
Nnt,nnt,NP_001013175.1_S75s,ENSRNOG00000026842,PHOSPHO,LIVER,female,8w,-0.174592185432643,1,0.0868050944410465,0.772222032747768,-1.78811972220208,NA,NA
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,0.328419535384275,1,0.0877413726476157,0.902340352380616,1.76757991048766,NA,NA
Nnt,nnt,NP_001013175.1_S75s,ENSRNOG00000026842,PHOSPHO,LIVER,female,1w,-0.182536920895896,1,0.0911228293872488,0.772222032747768,-1.76256950223,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.168958247301017,1,0.0913016869467503,0.284488297546967,1.77987374241824,NA,NA
Nnt,nnt,NP_001013175.1_K267k,ENSRNOG00000026842,ACETYL,HEART,female,1w,0.371640510292404,1,0.0916882739305099,0.853553284890903,1.82369247007595,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,UBIQ,HEART,female,1w,-0.266793765949711,1,0.0920646029502413,0.563284157215175,-1.79488845476193,NA,NA
Nnt,nnt,NP_001013175.1_K146k,ENSRNOG00000026842,ACETYL,LIVER,male,2w,0.406450283165673,1,0.0924373700130116,0.215999312610869,1.8011360751262,NA,NA
Nnt,nnt,NP_001013175.1_K323k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.124701444394218,1,0.0925655105917301,0.0536375514854646,1.74187336530613,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,HEART,male,8w,-0.290254563618967,1,0.0933275610606439,0.718679241367489,-1.84829754931479,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,female,2w,-0.119388781366038,1,0.0947189882063454,0.067288572861725,-1.72988687157277,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-VL,female,1w,0.20051968864843,1,0.0951231845935882,0.00310379007687531,NA,0.0179291930082977,1.66897071049036
Nnt,nnt,NP_001013175.1_S896s,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.33995602725112,1,0.0956409286458445,0.7148141748704,1.78710442160833,NA,NA
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.23759823186991,1,0.0965838381251846,0.105201815200437,1.73009866051978,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-VL,male,8w,0.342653773417269,1,0.0967806481063528,0.00310379007687531,NA,0.0469726719307002,1.66066548957079
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,COLON,female,2w,0.0706968408023037,1,0.0976870856377949,0.327829779842687,NA,0.0402240732304794,1.65617153664373
Nnt,nnt,NP_001013175.1_S467s,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.24927323827399,1,0.0980220146887723,0.598117811402849,1.70966948732172,NA,NA
Nnt,nnt,NP_001013175.1_K939k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.162466638183036,1,0.100038995855148,0.126869186192367,1.70123259481067,NA,NA
Nnt,nnt,NP_001013175.1_K279k,ENSRNOG00000026842,ACETYL,HEART,male,2w,-0.194005727833939,1,0.102485084815645,1,-1.79148473147237,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SMLINT,male,1w,-0.121962902798234,1,0.103369990819184,0.18053177247959,NA,-1.43121023675562e-4,-1.62873093571652
Nnt,nnt,NP_001013175.1_K462k,ENSRNOG00000026842,ACETYL,HEART,female,1w,0.216906409786312,1,0.103435173044219,0.326882960769577,1.68378373965202,NA,NA
Nnt,nnt,NP_001013175.1_K146k,ENSRNOG00000026842,ACETYL,LIVER,female,2w,-0.298158422640161,1,0.104275533356727,0.215999312610869,-1.70680730560394,NA,NA
Nnt,nnt,NP_001013175.1_K451k,ENSRNOG00000026842,ACETYL,HEART,female,2w,-0.524782635892038,1,0.104468344488356,0.829115922594649,-1.74792534707341,NA,NA
Nnt,nnt,NP_001013175.1_K430k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.0689004808409882,1,0.104733405715965,0.594913398590178,1.67717134099429,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,LUNG,female,2w,-0.104293835293451,1,0.105011273200271,6.27020723509449e-5,NA,-0.0391602844045134,-1.62102968162981
Nnt,nnt,NP_001013175.1_T184t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.278552067518107,1,0.10514988394518,0.516658244144507,1.73279951643305,NA,NA
Nnt,nnt,NP_001013175.1_K768k,ENSRNOG00000026842,ACETYL,HEART,male,2w,0.249256960181328,1,0.105214848993801,0.583444578678466,1.70426254678882,NA,NA
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,LIVER,female,8w,-0.281532806414628,1,0.105648701470207,0.703135502422,-1.793331834407,NA,NA
Nnt,nnt,NP_001013175.1_K956k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.321620979664163,1,0.105980727715912,0.684831980167794,1.68330848916505,NA,NA
Nnt,nnt,NP_001013175.1_S389s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.253398068742683,1,0.106149433623238,0.683231028443604,1.72910612985752,NA,NA
Nnt,nnt,NP_001013175.1_K302k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.132999451001004,1,0.107273724967184,0.143972053155142,1.67739435777513,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,HEART,male,4w,-0.276598073572758,1,0.107671927869807,0.718679241367489,-1.76133506793316,NA,NA
Nnt,nnt,NP_001013175.1_S242s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.247215053180052,1,0.108491515199485,0.297233214128411,1.71474202868206,NA,NA
Nnt,nnt,NP_001013175.1_S389s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.217710727558369,1,0.110125297698649,0.683231028443604,1.70609056303259,NA,NA
Nnt,nnt,NP_001013175.1_T184t,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.164219886183582,1,0.110615973404381,0.516658244144507,1.70521709095902,NA,NA
Nnt,nnt,NP_001013175.1_Y933y,ENSRNOG00000026842,PHOSPHO,HEART,male,8w,0.26419813997464,1,0.114084041438527,0.718875965374529,1.63992636959145,NA,NA
Nnt,nnt,NP_001013175.1_K324k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.208114351151562,1,0.115173591052591,0.500222498573346,1.71685252340348,NA,NA
Nnt,nnt,NP_001013175.1_Y933y,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.263146994956423,1,0.115456715142824,0.718875965374529,1.63340171944135,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,LUNG,female,4w,-0.0963269172097653,1,0.116447568948326,6.27020723509449e-5,NA,-0.0288069321578757,-1.56986049943347
Nnt,nnt,NP_001013175.1_K171k,ENSRNOG00000026842,ACETYL,HEART,female,4w,0.0895632338828839,1,0.117937927977905,0.80459364100516,1.61353419556946,NA,NA
Nnt,nnt,NP_001013175.1_T58t,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.187380163653939,1,0.118468300788183,0.284488297546967,1.63534291275058,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-GN,female,4w,0.151148005130173,1,0.118879089870446,0.539070116538482,NA,0.00668257538727304,1.5594957492664001
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,OVARY,female,2w,-0.323966671685931,1,0.119079996798877,0.853185773417361,NA,-0.110210520049051,-1.55864681250521
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,0.129954831425987,1,0.120155436653056,0.0182509009223529,1.61528275322092,NA,NA
Nnt,nnt,NP_001013175.1_T470t,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.211634462851021,1,0.12051550891668,0.183947126573686,1.59971385257001,NA,NA
Nnt,nnt,NP_001013175.1_T440t,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.110055105836109,1,0.120857868383791,0.624554457515326,1.59817685478221,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,LIVER,female,1w,0.193504528059221,1,0.121523082873697,0.323025482034393,1.62146299930838,NA,NA
Nnt,nnt,NP_001013175.1_K956k,ENSRNOG00000026842,ACETYL,HEART,male,1w,-0.385980323907815,1,0.121666962564099,0.684831980167794,-1.62293350751501,NA,NA
Nnt,nnt,NP_001013175.1_S75s,ENSRNOG00000026842,PHOSPHO,LIVER,female,4w,-0.156703065999893,1,0.12202057655812,0.772222032747768,-1.60490483666032,NA,NA
Nnt,nnt,NP_001013175.1_K768k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.261848577762386,1,0.122135321062755,0.40557242292896,1.64144670346038,NA,NA
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.114276761985591,1,0.122611635453211,0.521974615370909,1.59035918347642,NA,NA
Nnt,nnt,NP_001013175.1_Y942y,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.226222070747927,1,0.122886606204357,1,1.59916940972234,NA,NA
Nnt,nnt,NP_001013175.1_K100k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.0963834435600258,1,0.124180480684849,0.067288572861725,1.59702091938069,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,HEART,male,4w,0.125511638778501,1,0.124492262131869,0.452970287127872,1.5855373011171,NA,NA
Nnt,nnt,NP_001013175.1_K84k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.133545860819784,1,0.124705097322712,0.851598231534261,1.59525786417126,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,BAT,male,4w,1.42460591232232,1,0.12480612885527,0.999628101568921,NA,0.00495396313115666,1.53490921832084
Nnt,nnt,NP_001013175.1_K84k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.179868453945592,1,0.126067540779391,0.358597364791994,1.58862856738903,NA,NA
Nnt,nnt,NP_001013175.1_K949k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.120167119688419,1,0.126091339969981,0.275448465113225,1.60514097859745,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,SKM-GN,female,4w,0.192354539853831,1,0.126169049081437,0.268721618774728,1.5805171321718,NA,NA
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,LIVER,female,1w,-0.263780342769756,1,0.126340942496046,0.703135502422,-1.68025066777872,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LIVER,male,8w,0.0625002019593017,1,0.128135785126661,0.145687387335286,1.57001423527039,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LIVER,female,2w,0.0708801212929757,1,0.129713911166108,0.145687387335286,1.56482632512343,NA,NA
Nnt,nnt,NP_001013175.1_K229k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.0744278852802789,1,0.129747008051764,0.994802115289584,1.56144027762796,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,WAT-SC,female,4w,0.476503549100864,1,0.129995390684298,0.878335228341111,NA,0.00163602979287219,1.51412006425077
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,WAT-SC,female,4w,-0.259653734514389,1,0.130035532988656,0.0872686936986177,-1.56058839524193,NA,NA
Nnt,nnt,NP_001013175.1_T184t,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,-0.258317619767472,1,0.130441854187158,0.516658244144507,-1.60692631222389,NA,NA
Nnt,nnt,NP_001013175.1_K471k,ENSRNOG00000026842,ACETYL,LIVER,female,1w,0.172385470031366,1,0.134800480202158,0.384490044421566,1.54018511507303,NA,NA
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.212258205253759,1,0.135422362412502,0.105201815200437,1.54558236272956,NA,NA
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,LIVER,female,8w,0.170378190908756,1,0.136698086611818,0.368014720837313,1.5530913118193,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.16119694534939,1,0.136877162466957,0.178171209372361,1.54246867526327,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,COLON,female,8w,0.0600756387616536,1,0.13812067517467,0.327829779842687,NA,0.0446987324105272,1.48282589133616
Nnt,nnt,NP_001013175.1_S281s,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.117810204706466,1,0.138764634865783,1,1.53186116738536,NA,NA
Nnt,nnt,NP_001013175.1_K324k,ENSRNOG00000026842,ACETYL,HEART,male,4w,0.16694983155608,1,0.13888484513061,0.618628993072238,1.5671116558105,NA,NA
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.1384790536688,1,0.139905949310264,0.178171209372361,1.53007599138087,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,KIDNEY,male,1w,0.0639707890465551,1,0.141160443457513,1,NA,0.00541017180714776,1.47148336331615
Nnt,nnt,NP_001013175.1_K1042k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.404820838301895,1,0.141443927309971,0.779201860218946,1.6144641274494,NA,NA
Nnt,nnt,NP_001013175.1_Y288y,ENSRNOG00000026842,PHOSPHO,LIVER,male,4w,0.337943044205143,1,0.141874830617153,0.494902032870208,1.6147786693266,NA,NA
Nnt,nnt,NP_001013175.1_S75s,ENSRNOG00000026842,PHOSPHO,HEART,male,4w,0.11669066426528,1,0.142295089404757,0.734948229866288,1.50835827389903,NA,NA
Nnt,nnt,NP_001013175.1_K302k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.107888448555013,1,0.142304278474437,0.143972053155142,1.51000537935427,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,LUNG,male,8w,-0.06604407176154,1,0.142685207596543,6.27020723509449e-5,NA,-0.013749799349246,-1.46586449027442
Nnt,nnt,NP_001013175.1_K55k,ENSRNOG00000026842,ACETYL,HEART,male,2w,0.164278664837231,1,0.143694009569884,0.181173364725245,1.51539742744411,NA,NA
Nnt,nnt,NP_001013175.1_T386t,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.227450798030272,1,0.144772973183698,0.862836288756237,1.54607031438339,NA,NA
Nnt,nnt,NP_001013175.1_K146k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.147092027553111,1,0.145733206205362,0.758494255914411,1.52150412195484,NA,NA
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,HEART,female,8w,-0.0937365876227824,1,0.147609766051208,0.565727208389528,-1.48957048926378,NA,NA
Nnt,nnt,NP_001013175.1_K55k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.235900075787749,1,0.147910414976012,0.425117170793179,1.49835278368901,NA,NA
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.238683859458804,1,0.149081111493624,0.473486154796075,1.63459695562425,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,HYPOTH,female,8w,0.0839521624929189,1,0.149203526536939,1,NA,6.93617569855753e-5,1.44235047872873
Nnt,nnt,NP_001013175.1_K166k,ENSRNOG00000026842,ACETYL,HEART,male,1w,-0.328086622541759,1,0.14947715570145,0.718679241367489,-1.55720253154668,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-GN,male,1w,0.113322815395247,1,0.149620156680505,0.539070116538482,NA,0.0241426434730326,1.44087444569909
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.274314548654753,1,0.150707870555498,0.902340352380616,1.47638259334755,NA,NA
Nnt,nnt,NP_001013175.1_S1083s,ENSRNOG00000026842,PHOSPHO,HEART,male,8w,-0.40890663014696,1,0.150773933869761,0.722432355329243,-1.5709890429565,NA,NA
Nnt,nnt,NP_001013175.1_S420s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.242345301345783,1,0.150992624072857,0.488896361646149,1.52064357010222,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,HIPPOC,male,2w,0.160764316413828,1,0.15187030953856,0.579672024656396,NA,0.00828627923287701,1.43295635852313
Nnt,nnt,NP_001013175.1_Y942y,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.208801712850234,1,0.152958303061264,1,1.47602446915884,NA,NA
Nnt,nnt,NP_001013175.1_T374t,ENSRNOG00000026842,PHOSPHO,LIVER,male,2w,-0.275382763066056,1,0.153391501355798,0.703135502422,-1.56365653236943,NA,NA
Nnt,nnt,NP_001013175.1_K49k,ENSRNOG00000026842,ACETYL,HEART,female,2w,-0.142350198729553,1,0.15484020807847,0.300843695591979,-1.46247085921896,NA,NA
Nnt,nnt,NP_001013175.1_K146k,ENSRNOG00000026842,ACETYL,HEART,female,1w,0.143341478951947,1,0.155674301235669,0.758494255914411,1.48270885037424,NA,NA
Nnt,nnt,NP_001013175.1_S389s,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.191164455244327,1,0.156381608467509,0.683231028443604,1.49806064559759,NA,NA
Nnt,nnt,NP_001013175.1_S1083s,ENSRNOG00000026842,PHOSPHO,HEART,female,2w,0.383643579491221,1,0.157092967557144,0.722432355329243,1.54740238370889,NA,NA
Nnt,nnt,NP_001013175.1_K451k,ENSRNOG00000026842,ACETYL,HEART,male,1w,0.515845395484825,1,0.15709675079055,0.829115922594649,1.52559644287624,NA,NA
Nnt,nnt,NP_001013175.1_T440t,ENSRNOG00000026842,PHOSPHO,HEART,male,1w,0.0999992942637565,1,0.157207860008019,0.624554457515326,1.45215032390124,NA,NA
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,LIVER,female,8w,0.308962625845671,1,0.157889250334529,0.473486154796075,1.54255159591292,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,SKM-VL,female,2w,0.180379497566947,1,0.158588319323307,0.00310379007687531,NA,0.0553644855772247,1.40983530458371
Nnt,nnt,NP_001013175.1_S769s,ENSRNOG00000026842,PHOSPHO,HEART,male,8w,-0.326228098302527,1,0.159033706673649,0.830560426032477,-1.46600557312535,NA,NA
Nnt,nnt,NP_001013175.1,ENSRNOG00000026842,PROT,LUNG,male,4w,-0.114681586878996,1,0.159456813874648,0.874252403393841,-1.44583056600261,NA,NA
Nnt,nnt,NP_001013175.1_K117k,ENSRNOG00000026842,ACETYL,HEART,male,1w,0.133472788402177,1,0.159890346007839,0.646853183582099,1.45386006530746,NA,NA
Nnt,nnt,NP_001013175.1_K403k,ENSRNOG00000026842,ACETYL,HEART,male,8w,0.125984618829401,1,0.160693166913103,0.406643610409303,1.4509437065031,NA,NA
Nnt,nnt,NP_001013175.1_S420s,ENSRNOG00000026842,PHOSPHO,HEART,female,8w,0.235938113052875,1,0.161287557611602,0.488896361646149,1.48044039873501,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.130583233684909,1,0.162213525006193,0.144154658571547,1.44499191157773,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,HEART,female,4w,-0.097880255096746,1,0.16294353522712,0.429025386878544,-1.43327845388432,NA,NA
Nnt,nnt,NP_001013175.1_T116t,ENSRNOG00000026842,PHOSPHO,HEART,female,1w,0.213797934324265,1,0.163071508061198,0.724407858325376,1.52274740864494,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,LIVER,female,4w,0.110188528562359,1,0.164711805931779,0.0182509009223529,1.42694097899333,NA,NA
Nnt,nnt,NP_001013175.1_K1070k,ENSRNOG00000026842,ACETYL,HEART,female,8w,-0.133813327437355,1,0.164845365181034,0.0702953782641233,-1.42659521096867,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,HIPPOC,male,4w,0.140112632401748,1,0.166412279812885,0.579672024656396,NA,2.3868372890685e-4,1.383824236886
Nnt,nnt,NP_001013175.1_K411k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.215251608658799,1,0.167327334760861,0.279280265054728,1.42683534581392,NA,NA
Nnt,nnt,NP_001013175.1_K338k,ENSRNOG00000026842,ACETYL,HEART,female,2w,0.098935548883175,1,0.168278658574253,0.367828048595177,1.42306111471564,NA,NA
Nnt,nnt,NP_001013175.1_K397k,ENSRNOG00000026842,ACETYL,HEART,female,8w,0.0876009718522454,1,0.168473755984672,0.877126847821623,1.41401257181622,NA,NA
Nnt,nnt,NP_001013175.1_K430k,ENSRNOG00000026842,ACETYL,LIVER,male,1w,0.10734338898726,1,0.170323990440185,0.400771783929662,1.41640170554955,NA,NA
Nnt,nnt,NP_001013175.1_K324k,ENSRNOG00000026842,ACETYL,LIVER,male,8w,0.178209010237504,1,0.170702877077118,0.500222498573346,1.4701465190965,NA,NA
Nnt,nnt,NP_001013175.1_K1059k,ENSRNOG00000026842,ACETYL,LIVER,male,4w,-0.194410010089929,1,0.170847163574546,0.323025482034393,-1.44067690759113,NA,NA
Nnt,nnt,ENSRNOG00000026842,ENSRNOG00000026842,TRNSCRPT,HEART,female,4w,0.0573053526949698,1,0.17257957218104,1,NA,0.0193070863254633,1.36396185241473
Nnt,nnt,NP_001013175.1_Y373y,ENSRNOG00000026842,PHOSPHO,HEART,female,4w,0.0829336989057163,1,0.173342398034791,0.521974615370909,1.39618858304315,NA,NA
Nnt,nnt,NP_001013175.1_T418t,ENSRNOG00000026842,PHOSPHO,HEART,male,2w,0.193794316837523,1,0.173484939533363,0.105201815200437,1.40285388562079,NA,NA
Nnt,nnt,NP_001013175.1_K358k,ENSRNOG00000026842,ACETYL,HEART,male,4w,-0.112954391318681,1,0.174567060637527,0.565727208389528,-1.40230656620951,NA,NA
